creation_date,prog_date,sunshine_total_h,sunshine_percent_total,temp_min,temp_max,precipitation_total_mm,wind_avg,wind_max,wind_dir_avg,weather_type,weather_icon
2026-01-22,2026-01-23,2.05,22.77777777777778,1.849999999999966,5.649999999999977,0.0,3.109583333333333,3.6,121.86440221904064,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-22,2026-01-24,0.6166666666666667,6.851851851851852,0.14999999999997726,2.1499999999999773,1.0,2.2724999999999995,2.57,102.62532328201064,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-22,2026-01-25,3.033333333333333,33.7037037037037,-0.75,3.349999999999966,0.0,2.422916666666666,3.09,93.52308492480262,wolkig_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-22,2026-01-26,0.7666666666666667,8.518518518518519,-1.25,0.44999999999998863,0.0,2.938333333333333,3.09,59.28428442409103,bedeckt_vereinzelt_schneeschauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schneeschauer.svg"" width=""32"">"
2026-01-22,2026-01-27,1.4166666666666667,15.74074074074074,-0.25,2.849999999999966,0.0,3.193333333333333,3.6,129.88779711194604,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-22,2026-01-28,0.8,8.88888888888889,1.349999999999966,3.4499999999999886,0.0,3.5362500000000003,3.6,137.16452913012216,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-22,2026-01-29,1.3833333333333333,15.37037037037037,1.0499999999999545,3.849999999999966,0.0,3.6650000000000005,4.12,143.8857803616537,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-22,2026-01-30,1.1833333333333333,13.148148148148147,0.3499999999999659,3.25,1.4,3.6,3.6,142.28020149581926,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-22,2026-01-31,1.6666666666666667,18.51851851851852,-0.9500000000000455,1.349999999999966,0.0,3.3024999999999998,3.6,148.4213654469006,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-23,2026-01-24,0.26666666666666666,2.9629629629629632,-0.05000000000001137,2.25,2.8000000000000003,2.16625,2.57,100.59262588140399,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-23,2026-01-25,3.5833333333333335,39.81481481481482,-1.4500000000000455,2.0499999999999545,0.0,2.3579166666666667,3.09,104.17559087639142,wolkig_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-23,2026-01-26,0.31666666666666665,3.5185185185185186,-1.5500000000000114,0.14999999999997726,0.9,2.4,2.57,53.54112857555907,bedeckt_schneeschauer,"<img src=""./data/online-icons/w_bedeckt_schneeschauer.svg"" width=""32"">"
2026-01-23,2026-01-27,1.3833333333333333,15.37037037037037,-0.35000000000002274,3.4499999999999886,0.3,3.623333333333333,4.63,129.8710768558006,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-23,2026-01-28,1.1833333333333333,13.148148148148147,2.5499999999999545,4.849999999999966,2.7,3.5812500000000003,4.12,164.1632746779046,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-23,2026-01-29,1.3166666666666667,14.629629629629628,2.25,4.849999999999966,0.0,3.3662499999999995,3.6,170.86463292861526,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-23,2026-01-30,0.8666666666666667,9.62962962962963,1.6499999999999773,3.349999999999966,0.0,3.6,3.6,165.00814374323966,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-23,2026-01-31,1.4333333333333333,15.925925925925927,1.6499999999999773,4.25,0.0,3.7083333333333335,4.12,185.77760787090412,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-23,2026-02-01,1.75,19.444444444444446,1.9499999999999886,5.149999999999977,0.0,3.49375,3.6,181.25400063260258,bedeckt_vereinzelt_schauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schauer.svg"" width=""32"">"
2026-01-24,2026-01-25,1.4833333333333334,16.48148148148148,-1.9500000000000455,1.5499999999999545,0.0,2.315,2.57,89.31878598816371,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-24,2026-01-26,0.0,0.0,-0.8500000000000227,0.25,5.300000000000001,2.4641666666666664,3.09,356.7542906020199,bedeckt_schnee,"<img src=""./data/online-icons/w_bedeckt_schnee.svg"" width=""32"">"
2026-01-24,2026-01-27,1.7833333333333334,19.814814814814817,-0.5500000000000114,2.349999999999966,1.2000000000000002,3.066666666666667,4.12,94.24438402390354,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-24,2026-01-28,0.4666666666666667,5.185185185185185,2.0499999999999545,3.6499999999999773,7.0,2.9804166666666667,4.12,137.28704061746987,bedeckt_regen,"<img src=""./data/online-icons/w_bedeckt_regen.svg"" width=""32"">"
2026-01-24,2026-01-29,1.4666666666666666,16.296296296296298,1.6499999999999773,4.349999999999966,0.0,3.0004166666666667,3.6,132.66631067004323,bedeckt_vereinzelt_schauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schauer.svg"" width=""32"">"
2026-01-24,2026-01-30,1.6,17.77777777777778,2.5499999999999545,5.0499999999999545,0.0,3.6445833333333333,4.12,152.01730844141957,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-24,2026-01-31,1.6166666666666667,17.962962962962965,4.0499999999999545,6.149999999999977,0.0,4.289166666666667,4.63,169.00008885206012,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-24,2026-02-01,1.7,18.88888888888889,4.25,7.0499999999999545,0.0,3.7300000000000004,4.12,178.2130632973409,bedeckt_vereinzelt_schauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schauer.svg"" width=""32"">"
2026-01-24,2026-02-02,1.6833333333333333,18.703703703703702,2.0499999999999545,4.5499999999999545,0.0,3.6220833333333338,4.12,167.3851351929277,bedeckt_vereinzelt_schauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schauer.svg"" width=""32"">"
2026-01-25,2026-01-26,0.0,0.0,-0.9500000000000455,0.25,3.8000000000000003,2.3995833333333327,3.09,314.5666994452024,bedeckt_schneeschauer,"<img src=""./data/online-icons/w_bedeckt_schneeschauer.svg"" width=""32"">"
2026-01-25,2026-01-27,1.5833333333333333,17.59259259259259,-0.25,3.25,3.0999999999999996,3.00125,4.63,143.42960770627172,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-25,2026-01-28,0.03333333333333333,0.3703703703703704,1.5499999999999545,3.5499999999999545,9.600000000000001,2.6566666666666667,3.09,96.67570203251654,bedeckt_regen,"<img src=""./data/online-icons/w_bedeckt_regen.svg"" width=""32"">"
2026-01-25,2026-01-29,1.0833333333333333,12.037037037037036,1.4499999999999886,4.149999999999977,2.2,2.8725,3.6,125.07003719615273,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-25,2026-01-30,1.6833333333333333,18.703703703703702,1.6499999999999773,5.349999999999966,0.7,3.40875,3.6,148.65215740292666,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-25,2026-01-31,1.5333333333333334,17.037037037037038,3.849999999999966,6.75,1.9,3.86,4.12,155.12824527010457,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-25,2026-02-01,1.4166666666666667,15.74074074074074,2.849999999999966,5.649999999999977,1.3,3.1749999999999994,3.6,146.99949985565263,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-25,2026-02-02,1.5666666666666667,17.40740740740741,1.849999999999966,4.349999999999966,0.0,3.3662499999999995,3.6,145.45670623171344,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-25,2026-02-03,2.033333333333333,22.59259259259259,1.849999999999966,4.149999999999977,0.6,3.515,3.6,160.37473999901795,wolkig_schauer,"<img src=""./data/online-icons/w_wolkig_schauer.svg"" width=""32"">"
2026-01-26,2026-01-27,0.9166666666666666,10.185185185185185,-0.35000000000002274,2.75,3.4000000000000004,2.9804166666666667,4.12,141.34325237876823,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-26,2026-01-28,0.0,0.0,0.6499999999999773,2.75,6.9,2.7449999999999997,3.6,75.25278993879533,bedeckt_schneeregen,"<img src=""./data/online-icons/w_bedeckt_schneeregen.svg"" width=""32"">"
2026-01-26,2026-01-29,0.11666666666666667,1.2962962962962963,-0.6500000000000341,0.9499999999999886,2.0999999999999996,2.6999999999999997,3.09,80.7456622598063,bedeckt_schneeschauer,"<img src=""./data/online-icons/w_bedeckt_schneeschauer.svg"" width=""32"">"
2026-01-26,2026-01-30,1.8833333333333333,20.925925925925924,-0.25,3.1499999999999773,0.0,3.516666666666667,4.12,128.33928393933616,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-26,2026-01-31,1.8833333333333333,20.925925925925924,1.5499999999999545,4.949999999999989,0.0,3.2591666666666668,3.6,136.58049378709512,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-26,2026-02-01,1.45,16.11111111111111,1.9499999999999886,5.149999999999977,0.0,3.2383333333333333,3.6,158.37839512130358,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-26,2026-02-02,2.466666666666667,27.40740740740741,2.6499999999999773,6.149999999999977,0.7,3.8179166666666666,4.12,158.20873731740107,wolkig_schauer,"<img src=""./data/online-icons/w_wolkig_schauer.svg"" width=""32"">"
2026-01-26,2026-02-03,2.2666666666666666,25.185185185185183,3.9499999999999886,7.849999999999966,0.0,4.055,4.12,165.37339481231868,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-26,2026-02-04,2.3666666666666667,26.296296296296294,3.4499999999999886,5.75,0.0,3.86,4.12,164.0826012224228,wolkig_vereinzelt_schauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schauer.svg"" width=""32"">"
2026-01-27,2026-01-28,0.08333333333333333,0.9259259259259258,0.25,2.1499999999999773,9.8,2.6158333333333332,3.09,86.57948020071319,bedeckt_schneeregen,"<img src=""./data/online-icons/w_bedeckt_schneeregen.svg"" width=""32"">"
2026-01-27,2026-01-29,0.5166666666666667,5.7407407407407405,-1.150000000000034,0.25,1.7,2.6999999999999997,3.09,82.8964636084421,bedeckt_schneeschauer,"<img src=""./data/online-icons/w_bedeckt_schneeschauer.svg"" width=""32"">"
2026-01-27,2026-01-30,2.283333333333333,25.37037037037037,-0.9500000000000455,2.5499999999999545,0.0,3.2579166666666666,4.12,114.03628329536969,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-27,2026-01-31,1.7666666666666666,19.62962962962963,1.349999999999966,3.9499999999999886,0.0,3.515833333333333,4.12,128.12565527446822,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-27,2026-02-01,1.9333333333333333,21.48148148148148,1.5499999999999545,5.5499999999999545,0.0,3.7737499999999997,4.63,145.9578857025695,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-27,2026-02-02,1.5666666666666667,17.40740740740741,2.6499999999999773,5.449999999999989,0.0,3.4299999999999997,3.6,147.13335308818046,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-27,2026-02-03,2.6,28.888888888888886,3.349999999999966,6.449999999999989,0.0,3.6216666666666666,4.12,141.29155177153223,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-27,2026-02-04,2.066666666666667,22.962962962962962,3.0499999999999545,6.849999999999966,0.0,3.4299999999999997,3.6,150.95746905271517,wolkig_vereinzelt_schauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schauer.svg"" width=""32"">"
2026-01-27,2026-02-05,1.9666666666666666,21.85185185185185,2.25,5.5499999999999545,0.0,3.70875,4.12,161.04243965747878,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-28,2026-01-29,0.25,2.7777777777777777,-0.6500000000000341,0.3499999999999659,5.9,2.487083333333333,3.6,85.27317979119437,bedeckt_schnee,"<img src=""./data/online-icons/w_bedeckt_schnee.svg"" width=""32"">"
2026-01-28,2026-01-30,2.433333333333333,27.037037037037038,-0.75,2.849999999999966,0.4,3.3025,4.63,124.00898649778827,wolkig_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_schneeregenschauer.svg"" width=""32"">"
2026-01-28,2026-01-31,1.5,16.666666666666664,2.849999999999966,6.449999999999989,0.0,3.9675,4.63,137.9171297275472,bedeckt_vereinzelt_schauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schauer.svg"" width=""32"">"
2026-01-28,2026-02-01,2.1666666666666665,24.074074074074073,2.6499999999999773,5.5499999999999545,0.0,3.686666666666667,4.12,142.62584637823738,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-28,2026-02-02,3.566666666666667,39.62962962962963,1.849999999999966,5.649999999999977,0.0,3.40875,3.6,130.58900881908022,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-28,2026-02-03,2.316666666666667,25.74074074074074,3.0499999999999545,7.5499999999999545,0.0,3.6650000000000005,4.12,141.68338176171778,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-28,2026-02-04,1.65,18.333333333333332,3.6499999999999773,6.449999999999989,0.0,3.49375,3.6,164.24194875643514,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-28,2026-02-05,1.8333333333333333,20.37037037037037,2.1499999999999773,5.149999999999977,1.0,3.4299999999999997,3.6,193.78833387356516,wolkig_schauer,"<img src=""./data/online-icons/w_wolkig_schauer.svg"" width=""32"">"
2026-01-28,2026-02-06,2.2,24.444444444444443,0.049999999999954525,2.9499999999999886,0.0,3.45125,3.6,187.04027875544804,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-29,2026-01-30,3.5,38.88888888888889,-0.5500000000000114,3.25,0.30000000000000004,3.0879166666666666,4.12,122.91982624313971,wolkig_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_schneeregenschauer.svg"" width=""32"">"
2026-01-29,2026-01-31,1.0666666666666667,11.851851851851853,1.9499999999999886,4.649999999999977,1.3,3.3891666666666667,4.12,137.66730605782885,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-29,2026-02-01,1.7666666666666666,19.62962962962963,1.349999999999966,5.0499999999999545,0.0,3.3024999999999998,3.6,135.72403026606253,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-29,2026-02-02,2.783333333333333,30.925925925925924,0.6499999999999773,3.5499999999999545,0.0,3.5391666666666666,4.63,111.50379827203238,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-29,2026-02-03,2.05,22.77777777777778,0.75,4.149999999999977,0.0,3.9466666666666668,4.12,125.3617591941333,wolkig_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-29,2026-02-04,2.1166666666666667,23.51851851851852,0.5499999999999545,3.4499999999999886,0.0,3.3662499999999995,3.6,125.49933427087666,wolkig_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-29,2026-02-05,2.25,25.0,-0.6500000000000341,1.4499999999999886,0.0,3.2387499999999996,3.6,109.81983913041779,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-29,2026-02-06,1.9,21.11111111111111,-1.4500000000000455,1.5499999999999545,0.0,3.15375,3.6,100.27018949176704,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-29,2026-02-07,1.8166666666666667,18.166666666666668,-1.25,2.0499999999999545,0.0,3.4299999999999997,3.6,127.27943756489378,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-30,2026-01-31,0.5166666666666667,5.7407407407407405,2.0499999999999545,5.449999999999989,3.0,3.3883333333333336,4.63,134.459804275203,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
2026-01-30,2026-02-01,2.183333333333333,24.25925925925926,1.75,4.949999999999989,0.0,2.5075,3.09,131.10172206339547,wolkig_vereinzelt_schauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schauer.svg"" width=""32"">"
2026-01-30,2026-02-02,3.2333333333333334,35.92592592592593,-0.05000000000001137,3.849999999999966,0.0,3.7754166666666666,4.63,107.41174573913139,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-30,2026-02-03,1.45,16.11111111111111,-0.6500000000000341,3.1499999999999773,1.9000000000000001,3.967916666666666,4.63,119.58104491427702,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-30,2026-02-04,2.9,32.22222222222222,1.849999999999966,5.649999999999977,0.0,3.28125,3.6,121.8348170216563,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-30,2026-02-05,1.1833333333333333,13.148148148148147,-0.05000000000001137,1.9499999999999886,0.0,3.0025,3.6,79.53750071802244,bedeckt_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-30,2026-02-06,2.15,23.88888888888889,-0.75,1.6499999999999773,0.0,3.2170833333333335,3.6,93.99609685201187,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-30,2026-02-07,1.95,19.5,-0.25,4.0499999999999545,0.0,3.3874999999999997,3.6,123.45443275605004,bedeckt_vereinzelt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_vereinzelt_schneeregenschauer.svg"" width=""32"">"
2026-01-30,2026-02-08,2.2333333333333334,22.333333333333332,-0.6500000000000341,2.4499999999999886,0.0,3.4949999999999997,4.12,126.27749396981801,wolkig_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_schneeregenschauer.svg"" width=""32"">"
2026-01-31,2026-02-01,2.1666666666666665,24.074074074074073,2.849999999999966,6.25,0.2,2.9166666666666665,3.09,143.00460045313594,wolkig_schauer,"<img src=""./data/online-icons/w_wolkig_schauer.svg"" width=""32"">"
2026-01-31,2026-02-02,2.533333333333333,28.14814814814815,0.3499999999999659,3.349999999999966,0.30000000000000004,3.539583333333333,4.12,106.46722026334788,wolkig_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_schneeregenschauer.svg"" width=""32"">"
2026-01-31,2026-02-03,1.1,12.222222222222221,-1.75,2.4499999999999886,0.5,3.86,4.12,97.47596133048364,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-01-31,2026-02-04,3.4833333333333334,38.7037037037037,2.5499999999999545,7.75,0.8,3.6662500000000002,4.12,146.15604691050873,wolkig_schauer,"<img src=""./data/online-icons/w_wolkig_schauer.svg"" width=""32"">"
2026-01-31,2026-02-05,1.5666666666666667,17.40740740740741,0.6499999999999773,3.6499999999999773,0.0,3.0679166666666666,3.6,94.281509275693,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-31,2026-02-06,1.8,20.0,-0.1500000000000341,1.6499999999999773,0.0,3.3662499999999995,3.6,79.45546442664079,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-01-31,2026-02-07,1.7666666666666666,17.666666666666668,-0.6500000000000341,1.6499999999999773,0.0,3.2175,3.6,73.20387442519097,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-31,2026-02-08,1.7666666666666666,17.666666666666668,-1.8500000000000227,1.4499999999999886,0.0,3.40875,3.6,86.8333977473668,bedeckt,"<img src=""./data/online-icons/w_bedeckt.svg"" width=""32"">"
2026-01-31,2026-02-09,2.6333333333333333,26.333333333333332,-2.9500000000000455,0.5499999999999545,0.0,3.6654166666666668,4.12,107.01675835253434,wolkig_vereinzelt_schneeschauer,"<img src=""./data/online-icons/w_wolkig_vereinzelt_schneeschauer.svg"" width=""32"">"
2026-02-01,2026-02-02,0.6833333333333333,7.592592592592593,0.75,4.349999999999966,3.0,3.99,4.12,115.05177300543482,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-02-01,2026-02-03,0.45,5.0,-0.5500000000000114,2.6499999999999773,4.1,3.9462499999999996,4.63,96.94202266809151,bedeckt_schneeregenschauer,"<img src=""./data/online-icons/w_bedeckt_schneeregenschauer.svg"" width=""32"">"
2026-02-01,2026-02-04,4.133333333333334,45.925925925925924,2.0499999999999545,6.649999999999977,0.4,3.4299999999999997,3.6,121.03041298857727,heiter_schauer,"<img src=""./data/online-icons/w_heiter_schauer.svg"" width=""32"">"
2026-02-01,2026-02-05,2.216666666666667,24.62962962962963,-0.1500000000000341,2.4499999999999886,0.0,3.153333333333333,3.6,83.58305818855064,wolkig,"<img src=""./data/online-icons/w_wolkig.svg"" width=""32"">"
2026-02-01,2026-02-06,1.8,20.0,-0.8500000000000227,3.0499999999999545,0.2,3.15375,3.6,86.58770847880379,wolkig_schneeregenschauer,"<img src=""./data/online-icons/w_wolkig_schneeregenschauer.svg"" width=""32"">"
2026-02-01,2026-02-07,1.1833333333333333,11.833333333333334,1.9499999999999886,5.149999999999977,3.4000000000000004,2.938333333333334,3.09,121.49642936978631,bedeckt_schauer,"<img src=""./data/online-icons/w_bedeckt_schauer.svg"" width=""32"">"
